15	Мойзеш	Mojzes=T
15	Матеяш	Matejas=T
15	Мар	Mar=T
15	Магаль	Magaly=T
15	Луиза	Luiza=T
15	Лиюш	Liyus=T
15	Леуеш	Leues=T
15	Кондрать	Kondraty=T
15	Иштефан	Istefan=T
15	Иштвой	Istvoj=T
15	Иштвам	Istvam=T
15	Ишац	Isac=T
15	Еную	Enuyu=T
15	Евген	Evgen=T
15	Дюрди	Gyurdi=T
15	Дюм	Gyum=T
15	Дила	Dila=T
15	Джердж	Dzserdzs=T
15	Дёрди	Gyordi=T
15	Дердне	Gyerdne=T
15	Дежыв	Gyezsiv=T
15	Деердь	Gyeergy=T
15	Винде	Vingye=T
15	Вело	Velo=T
15	Болит	Bolit=T
15	Биило	Biilo=T
15	Антольне	Antolyne=T
14	Яна	Jána=T
14	Юожеф	Juozsef=T
14	Юлияна	Julijana=T
14	Юлиа	Julia=T
14	Южефна	Juzsefna=T
14	Энс	Ensz=T
14	Эней	Ené=T
14	Эжеф	Ezsef=T
14	Эжев	Ezsev=T
14	Шайдур	Sajdur=T
14	Френс	Frensz=T
14	Ферекс	Fereksz=T
14	Терес	Teresz=T
14	Тал	Tal=T
14	Степанов	Sztepanov=T
14	Сольтан	Szolytan=T
14	Поал	Poal=T
14	Павил	Pavil=T
14	Мория	Morija=T
14	Митван	Mitvan=T
14	Миклот	Miklot=T
14	Мачаш	Macsas=T
14	Матянс	Matyansz=T
14	Марье	Marye=T
14	Лают	Layut=T
14	Лапуш	Lapus=T
14	Лай	Laj=T
14	Лавринц	Lavrinc=T
14	Кароп	Karop=T
14	Йоужеф	Jouzsef=T
14	Иштлан	Istlan=T
14	Ишиван	Isivan=T
14	Иула	Iula=T
14	Иозф	Iozf=T
14	Иозеш	Iozes=T
14	Иозед	Iozed=T
14	Ёне	Jóne=T
14	Еушер	Euser=T
14	Еуже	Euzse=T
14	Дярфаш	Gyarfas=T
14	Дырд	Dird=T
14	Доло	Dolo=T
14	Диорди	Diordi=T
14	Диорд	Diord=T
14	Джордж	Dzsordzs=T
14	Дерто	Gyerto=T
14	Демитр	Gyemitr=T
14	Дейло	Délo=T
14	Двырдь	Dvirgy=T
14	Горг	Gorg=T
14	Гези	Gezi=T
14	Г	G=T
14	Вильям	Vilyjam=T
14	Васло	Vaszlo=T
14	Амалия	Amalija=T
13	Ююла	Juyula=T
13	Юлиу	Juliu=T
13	Юзефина	Juzefina=T
13	Юахим	Juahim=T
13	Этелко	Etelko=T
13	Шитвин	Sitvin=T
13	Шанзор	Sanzor=T
13	Режуй	Rezsuj=T
13	Повжер	Povzser=T
13	Пай	Paj=T
13	Павле	Pavle=T
13	Онураш	Onuras=T
13	Михаилов	Mihailov=T
13	Мехай	Mehaj=T
13	Маттиас	Mattiasz=T
13	Матия	Matija=T
13	Мартоль	Martoly=T
13	Маеш	Maes=T
13	Лоишь	Loisy=T
13	Лоис	Loisz=T
13	Ласш	Laszs=T
13	Керой	Keroj=T
13	Каспер	Kaszper=T
13	Иштваш	Istvas=T
13	Иштвас	Istvasz=T
13	Иосифов	Ioszifov=T
13	Иола	Iola=T
13	Иогеф	Iogef=T
13	Иоанаш	Ioanas=T
13	Имиш	Imis=T
13	Имера	Imera=T
13	Имбра	Imbra=T
13	Ивжеф	Ivzsef=T
13	Иажеф	Iazsef=T
13	Еужов	Euzsov=T
13	Ежи	Ezsi=T
13	Дожи	Dozsi=T
13	Денсе	Gyensze=T
13	Дейзо	Dézo=T
13	Дежеф	Gyezsef=T
13	Гизелла	Gizella=T
13	Гериль	Gerily=T
13	Гендрик	Gendrik=T
13	Гедсон	Gedszon=T
13	Гарой	Garoj=T
13	Ганц	Ganc=T
13	Владислов	Vladiszlov=T
13	Вендор	Vendor=T
13	Вас	Vasz=T
13	Бердь	Bergy=T
13	Баль	Baly=T
13	Александро	Alekszandro=T
13	Адамов	Adamov=T
12	Юлюс	Julyusz=T
12	Юлио	Julio=T
12	Юлиано	Juliano=T
12	Юердь	Juergy=T
12	Эж	Ezs=T
12	Шату	Satu=T
12	Шаро	Saro=T
12	Шайдер	Sajgyer=T
12	Хейнрих	Hénrih=T
12	Тоут	Tout=T
12	Тигай	Tigaj=T
12	Стефанов	Sztefanov=T
12	Степон	Sztepon=T
12	Салтан	Szaltan=T
12	Сабов	Szabov=T
12	Панош	Panos=T
12	Пала	Pala=T
12	Осип	Oszip=T
12	Оптол	Optol=T
12	Ондриаш	Ondrias=T
12	Можев	Mozsev=T
12	Мигайло	Migajlo=T
12	Матий	Matij=T
12	Маер	Maer=T
12	Лююш	Lyuyus=T
12	Лоют	Loyut=T
12	Ласлув	Laszluv=T
12	Лани	Lani=T
12	Кальманн	Kalymann=T
12	Иштеван	Istevan=T
12	Иштват	Istvat=T
12	Ишвон	Isvon=T
12	Итре	Itre=T
12	Иотеф	Iotef=T
12	Иот	Iot=T
12	Иософ	Ioszof=T
12	Иосиб	Ioszib=T
12	Иозееф	Iozéf=T
12	Иоанош	Ioanos=T
12	Имры	Imri=T
12	Имрей	Imré=T
12	Имеш	Imes=T
12	Иёзеф	Iozef=T
12	Иены	Ieni=T
12	Еуш	Eus=T
12	Ерней	Erné=T
12	Дьоло	Gyolo=T
12	Дионис	Dionisz=T
12	Диердь	Diergy=T
12	Дету	Gyetu=T
12	Дезидор	Gyezidor=T
12	Дежеу	Gyezseu=T
12	Дежд	Gyezsd=T
12	Двёрдь	Dvorgy=T
12	Данио	Danio=T
12	Дан	Dan=T
12	Гозеф	Gozef=T
12	Герш	Gers=T
12	Герч	Gercs=T
12	Гермина	Germina=T
12	Гергет	Gerget=T
12	Гейло	Gélo=T
12	Гейзи	Gézi=T
12	Галман	Galman=T
12	Варго	Vargo=T
12	Бортолон	Bortolon=T
12	Больджар	Bolydzsar=T
12	Болдижан	Boldizsan=T
12	Баминт	Bamint=T
12	Балант	Balant=T
12	Аюштон	Ayuston=T
12	Андрия	Andrija=T
12	Агошто	Agosto=T
11	Яонаш	Jáonas=T
11	Янец	Jánec=T
11	Юзе	Juze=T
11	Южен	Juzsen=T
11	Эржи	Erzsi=T
11	Эмри	Emri=T
11	Штепан	Stepan=T
11	Штв	Stv=T
11	Шитв	Sitv=T
11	Шебы	Sebi=T
11	Шатван	Satvan=T
11	Шандон	Sandon=T
11	Шамоел	Samoel=T
11	Флоря	Florja=T
11	Ферес	Feresz=T
11	Фердь	Fergy=T
11	Теризия	Terizija=T
11	София	Szofija=T
11	Пола	Pola=T
11	Повшеф	Povsef=T
11	Пали	Pali=T
11	Пале	Pale=T
11	Пав	Pav=T
11	Орпад	Orpad=T
11	Октол	Oktol=T
11	Озеф	Ozef=T
11	Нозеф	Nozef=T
11	Моршт	Morst=T
11	Молнар	Molnar=T
11	Михало	Mihalo=T
11	Михале	Mihale=T
11	Миклович	Miklovics=T
11	Миай	Miaj=T
11	Липад	Lipad=T
11	Ленгарт	Lengart=T
11	Корль	Korly=T
11	Катя	Katya=T
11	Каролы	Karoli=T
11	Камман	Kamman=T
11	Иштфон	Istfon=T
11	Иштон	Iston=T
11	Иштвол	Istvol=T
11	Иштванне	Istvanne=T
11	Ишман	Isman=T
11	Ихтван	Ihtvan=T
11	Ионе	Ione=T
11	Иоло	Iolo=T
11	Иоганц	Ioganc=T
11	Ильич	Ilyics=T
11	Иежев	Iezsev=T
11	Идо	Ido=T
11	Идин	Idin=T
11	Ианошне	Ianosne=T
11	Ен	En=T
11	Езоф	Ezof=T
11	Дюлю	Gyulyu=T
11	Дюже	Gyuzse=T
11	Доуло	Doulo=T
11	Джуло	Dzsulo=T
11	Демете	Gyemete=T
11	Дежий	Gyezsij=T
11	Дверд	Dverd=T
11	Григоре	Grigore=T
11	Георий	Georij=T
11	Гезор	Gezor=T
11	Габр	Gabr=T
11	Васили	Vaszili=T
11	Василей	Vaszilé=T
11	Вандол	Vandol=T
11	Боляш	Boljas=T
11	Бендель	Bengyely=T
11	Башит	Basit=T
